category,price,gov,market,intrinsic,extrinsic,News
1,0,0,0,0,0,
1,0,0,0,0,0,NGƯỜI TRỒNG LÚA NGÀY CÀNG NGHÈO Việt Nam hiện là nước xuất khẩu gạo hàng đầu thế giới nhưng người trồng lúa thì ngày càng khó khăn.
0,0,0,3,0,0,"SẢN XUẤT DẦU CÁM GẠO ẤN ĐỘ TIẾP TỤC TĂNG DÙ CẠNH TRANH LỚN Ấn Độ là một trong những nước tiêu thụ dầu thực vật lớn nhất thế giới, sản xuất khoảng 8,2 triệu tấn và nhập khẩu khoảng 11 triệu tấn mỗi năm để đáp ứng nhu cầu trong nước."
1,0,0,0,0,0,"THỐNG KÊ VÀ DỰ BÁO THỊ TRƯỜNG GẠO VIỆT NAM Việt Nam là nước xuất khẩu gạo lớn thứ hai sau Ấn Độ. Nông dân ở đồng bằng sông Cửu Long đã trồng 1,65 triệu hectare dưới mức 1,68 triệu hectare dự kiến cho vụ hè thu. Lúa mới đã được thu hoạch và dự kiến vụ thu hoạch đạt đỉnh vào tháng tới."
1,1,3,0,0,0,"GIÁ GẠO XUẤT KHẨU CỦA THÁI LAN CÓ THỂ SẮP GIẢM MẠNH Chính phủ Thái Lan đang xem xét cắt giảm giá thu mua lúa gạo trong chương trình tạm trữ. Theo đó, giá gạo xuất khẩu của nước này có thể sẽ giảm mạnh, giúp gạo Thái tăng sức cạnh tranh trong bối cảnh thị trường xuất khẩu gạo thế giới ế ẩm hiện nay."
1,0,0,0,0,0,"PHILIPPINES TÓM ĐƯỢC MỘT LÔ GẠO LẬU NGHI TỪ VIỆT NAM, SINGAPORE Cục Hải quan Philippines (BOC) đã bắt giữ một lô gạo bất hợp pháp trị giá khoảng 12 triệu Peso, tương đương với 290.300 USD bị cáo buộc đến từ Việt Nam và Singapore."
1,0,0,0,0,0,"AGROINFO CÔNG BỐ "" BÁO CÁO NGÀNH HÀNG LÚA GẠO VIỆT NAM 6 THÁNG ĐẦU NĂM 2013"" Báo cáo ngành hàng lúa gạo Việt Nam 6 tháng đầu năm 2013 đưa ra những phân tích toàn diện và cập nhật các yếu tố ảnh hưởng đến thị trường lúa gạo trong nước, thế giới 6 tháng đầu năm 2013."
1,0,0,0,0,0,"AGROINFO CÔNG BỐ ""BÁO CÁO NGÀNH HÀNG LÚA GẠO VIỆT NAM QÚY 1/2013"" Báo cáo ngành hàng lúa gạo Việt Nam Qúy 1/2013 đưa ra những phân tích toàn diện và cập nhật các yếu tố ảnh hưởng đến thị trường lúa gạo trong nước, thế giới 3 tháng đầu năm 2013."
1,0,1,0,0,0,"CHÍNH PHỦ QUYẾT ĐỊNH MUA 1 TRIỆU TẤN GẠO TẠM TRỮ VỤ HÈ THU Ngày 5-6, Thủ tướng Chính phủ Nguyễn Tấn Dũng đã ký quyết định mua tạm trữ 1 triệu tấn quy gạo (tương đương 2 triệu tấn lúa) trong vụ hè thu 2013 ở ĐBSCL."
1,0,0,0,0,0,“ĐẨY” CHO ĐỊA PHƯƠNG TẠM TRỮ GẠO: AI LO ĐẦU RA? Các địa phương sẽ ưu tiên giao chỉ tiêu cho doanh nghiệp ký hợp đồng bao tiêu lúa gạo và thu mua trực tiếp từ nông dân chứ không qua thương lái.
1,0,1,0,0,0,"GIẢM LÃI SUẤT VAY MUA THÓC, GẠO TẠM TRỮ VỤ HÈ THU 2013 Ngân hàng Nhà nước Việt Nam vừa có văn bản đề nghị các ngân hàng thương mại thực hiện việc cho vay mua tạm trữ thóc, gạo vụ hè thu năm 2013 với lãi suất tối đa là 9%/năm."
1,0,0,0,0,0,"HÌNH THỨC LIÊN KẾT DỌC HỢP NHẤT TRONG SẢN XUẤT KINH DOANH GẠO KIM KÊ Thương hiệu gạo đóng gói Kim Kê- sản phẩm của công ty Minh Cát Tấn đã xuất hiện trên thị trường từ năm 2004 và trở nên quen thuộc với người tiêu dùng tại các siêu thị và cửa hàng thuộc mạng lưới của công ty. Đến nay, qui mô tiêu thụ khoảng 120 tấn/tháng."
1,1,0,0,0,0,"GIÁ GẠO XUẤT KHẨU THẤP KỶ LỤC Kết thúc quý I/2013, dù lượng xuất khẩu có tăng hơn trước nhưng giá bán gạo liên tục “rơi tự do”. Doanh nghiệp chế biến, xuất khẩu gạo do đó cũng rơi vào tình trạng rối trăm bề."
1,1,0,0,0,0,MYANMAR - ĐỐI THỦ MỚI TRONG XUẤT KHẨU GẠO Gạo Việt Nam đang phải bán giá thấp mà không ai mua vì các nhà nhập khẩu quay sang mua gạo Myanmar với giá rẻ hơn.
1,0,0,0,2,0,"XUẤT KHẨU GẠO THEO HƯỚNG CHẤT LƯỢNG CAO Tăng nhanh về khối lượng, XK gạo đã có đóng góp không nhỏ vào kim ngạch XK chung của cả nước. Tuy nhiên, đứng trước những khó khăn về thị trường, nguyên liệu, giá thấp, bài toán tăng trưởng bền vững XK gạo cần được tính đến.
"
1,0,2,3,0,0,"XUẤT KHẨU GẠO THÁI LAN THÁNG 1 MẠNH NHỜ XUẤT SANG IRAQ, TRUNG QUỐC, HOA KỲ VÀ MỘT SỐ NƯỚC CHÂU PHI Xuất khẩu gạo Thái Lan tháng 1-2013 tăng gần 31%, từ mức khoảng 439.677 tấn tháng 1-2012 đạt khoảng 575.136 tấn tháng 1-2013, theo số liệu của Hiệp hội Xuất khẩu Gạo Thái Lan (TREA)."
1,3,0,0,1,0,"GIÁ GẠO BÁN LẺ Ở ẤN ĐỘ TĂNG Mặc dù sản lượng cao kỷ lục trên 105 triệu tấn năm 2012-13 và tồn trữ lớn, giá gạo bán lẻ tại Ấn Độ vẫn đang tăng, lên khoảng 40-50 rupee/kg (khoảng 750-925 USD/tấn), cao hơn khoảng 25%-30% so với cùng kỳ năm ngoái, theo nguồn tin trong nước."
1,0,1,0,0,0,"CHÍNH PHỦ THÁI LAN CAM KẾT GIỮ NGUYÊN LỜI HỨA MUA GẠO (VINANET) - Vụ trưởng Vụ Nội thương Thái Lan Wiboonlaksana Ruamraksa cho biết, cam kết thu mua gạo vụ thứ 2 niên vụ 2012-2013 sẽ không thay đổi."
1,0,2,0,0,0,"CÁC CHÍNH PHỦ PHILIPPINE, CAMPUCHIA KÝ HỢP ĐỒNG CUNG CẤP GẠO 2 NĂM Philippine đã ký hợp đồng cung cấp gạo liên chính phủ, bổ sung Campuchia vào danh sách những nhà cung cấp tiềm năng, thúc đẩy tham vọng của nước này là trở thành một trong những nước xuất khẩu gạo lớn nhất thế giới."
1,0,0,0,0,0,THÁI LAN HOÃN ĐẤU THẦU 500.000 TẤN GẠO DO GIÁ THẤP Chính phủ Thái Lan đã phải tạm hoãn việc đấu thầu bán 500.000 tấn gạo từ các kho dự trữ quốc gia bởi giá đang ở mức quá thấp.
1,0,2,0,0,0,THÁI LAN CÓ KẾ HOẠCH TÁI XUẤT GẠO CAMPUCHIA VÀO EU Chính phủ Thái Lan đang có kế hoạch thiết lập một “vùng thương mại gạo” tại khu vực phía đông với nước láng giềng Campuchia để xuất khẩu gạo từ Campuchia sang EU. Phó cục trưởng cục Ngoại thương Thái Lan cho biết Thái Lan có thể được hưởng lợi từ miễn thuế nhập khẩu gạo mà EU đang dành cho Campuchia.
1,0,0,1,0,0,MẬU DỊCH GẠO TOÀN CẦU CÓ THỂ GIẢM 6% NĂM 2013 Ủy ban ngũ cốc Thế giới (IGC) dự báo mậu dịch gạo toàn cầu có thể giảm khoảng 6% năm 2012-13.
1,3,0,3,0,0,"ĐBSCL: GIÁ LÚA GẠO TIẾP TỤC TĂNG, NÔNG DÂN TRỮ HÀNG Dự kiến thời gian tới mặc dù các tỉnh ĐBSCL vào đợt thu hoạch cao điểm nhưng giá lúa sẽ tiếp tục tăng và người dân đã bắt đầu trữ lúa lại không bán ra nữa."
1,0,0,0,0,0,"VFA: ĐÃ KÝ ĐƯỢC HỢP ĐỒNG XUẤT KHẨU GẦN 3 TRIỆU TẤN GẠO Chủ tịch Hiệp hội lương thực Việt Nam (VFA) cho biết, thị trường xuất khẩu gạo có tín hiệu mở rộng. Các doanh nghiệp đã ký được hợp đồng xuất khẩu gần 3 triệu tấn, trong đó có 0,8 triệu tấn giao ngay, còn lại giao hàng từ tháng 4 đến cuối năm."
1,0,0,0,0,0,TỔNG QUAN THỊ TRƯỜNG LÚA GẠO VIỆT NAM Đồng bằng sông Cửu Long đã thu hoạch xong lúa Đông – Xuân. Vụ thu hoạch tới sẽ bắt đầu từ cuối tháng 2-2013.
1,0,2,0,2,0,"ĐẨY MẠNH XUẤT KHẨU CÁC MẶT HÀNG NÔNG SẢN VÀ GẠO SANG THỊ TRƯỜNG NHẬT BẢN Thương vụ Việt Nam tại Nhật Bản khuyến cáo để đẩy mạnh xuất khẩu các mặt hàng nông sản, nhất là đối với mặt hàng gạo sang các thị trường khó tính như Nhật Bản, các doanh nghiệp Việt Nam cần lưu tâm nâng cao chất lượng gạo bằng giống gạo ngon, phát triển vùng sản xuất nguyên liệu chất lượng cao hoặc có thể xuất khẩu chế phẩm từ gạo như tinh bột hay bánh quy bột."
1,0,0,3,0,0,"XUẤT KHẨU GẠO 2013: CHỦ ĐỘNG GIẢI PHÁP ỨNG PHÓ Ngày 7/1/2013, tại TPHCM, phát biểu tại buổi tổng kết xuất khẩu gạo năm 2012, ông Trương Thanh Phong, Chủ tịch Hiệp hội Lương thực Việt Nam (VFA) nhận định, năm 2013 thị trường chính của hạt gạo Việt Nam vẫn là châu Á (chiếm 71% tổng lượng gạo xuất khẩu), bao gồm Trung Quốc, Indonesia, Malaysia, Philippines… Kế đến là thị trường châu Phi (khoảng 23%), chủ yếu xuất gạo chất lượng cao (loại 5% tấm, gạo thơm…). Nhưng việc xuất khẩu quý 1 năm nay sẽ khó khăn hơn cùng kỳ năm 2012, đặc biệt là tháng 1 và 2, do chưa có hợp đồng tập trung để giữ giá và chỉ có Trung Quốc mua hàng, nên tính cạnh tranh sẽ diễn ra gay gắt giữa các nước"
1,0,0,3,0,0,TRUNG QUỐC: NHẬP KHẨU GẠO TĂNG DO CÁC NHÀ SẢN XUẤT RƯỢU VÀ BỘT Bộ Nông nghiệp Trung Quốc cho biết nhập khẩu gạo vào nước này chủ yếu tăng do các hãng sản xuất rượu và bột chuyển hướng sang sử dụng gạo nhập khẩu có giá rẻ hơn.
1,0,0,1,0,0,"XUẤT KHẨU GẠO SANG CÁC THỊ TRƯỜNG SỤT GIẢM CẢ VỀ LƯỢNG VÀ KIM NGẠCH Theo thống kê của Tổng cục Hải quan, lượng gạo xuất khẩu của cả nước trong tháng 01/2013 đạt 444.178 tấn, trị giá đạt 203,15 triệu USD, giảm 14,2% về lượng, giảm 17% về trị giá so với tháng trước. Giá xuất khẩu bình quân gần 454 USD/tấn, giảm 35,68% so với tháng trước nhưng tăng 44,64% so với cùng kỳ năm ngoái."
1,0,1,0,0,0,"NGÂN SÁCH NHÀ NƯỚC HỖ TRỢ 100% LÃI SUẤT TIỀN VAY MUA THÓC, GẠO TẠM TRỮ Thủ tướng Chính phủ vừa quyết định mua tạm trữ 1 triệu tấn quy gạo theo tỷ lệ quy đổi thóc:gạo là 2:1 trong vụ Đông Xuân năm 2012-2013 ở đồng bằng sông Cửu Long; loại thóc, gạo mua tạm trữ gồm thóc, gạo thường và thóc, gạo thơm. Thời hạn mua tạm trữ từ ngày 20/2/2013 đến hết ngày 31/3/2013."
1,0,0,0,0,0,MỘT SỐ THÔNG TIN VỀ THỊ TRƯỜNG LÚA GẠO THẾ GIỚI (NĂM 2012)  
1,3,0,3,0,0,GIÁ GẠO XUẤT KHẨU CỦA VIỆT NAM TĂNG NHẸ Giá gạo xuất khẩu của Việt Nam tuần qua tăng nhẹ do nhu cầu từ khách hàng Trung Quốc tăng lên
1,0,0,0,0,0,"DẪN ĐẦU NHƯNG CHƯA VUI Nhiều khả năng VN xuất khẩu được 7,7 triệu tấn gạo trong năm 2012 và lần đầu tiên trở thành nước xuất khẩu gạo lớn nhất thế giới. Thế nhưng, người trồng lúa đón nhận thông tin này với tâm trạng kém hồ hởi."
1,0,0,3,0,0,"USDA ĐIỀU CHỈNH DỰ BÁO XUẤT NHẬP KHẨU GẠO 2013 Bộ Nông nghiệp Mỹ (USDA) đã điều chỉnh một số dự báo về nhập khẩu và xuất khẩu gạo năm 2013, làm cơ sở để điều chỉnh tăng mậu dịch gạo toàn cầu năm tới thêm khoảng 100.000 tấn lên 35,99 triệu tấn, mặc dù vẫn thấp hơn 5% so với mức 37,7 triệu tấn năm 2012."
1,0,0,0,0,0,"VFA: XUẤT KHẨU GẠO NĂM 2012 ĐẠT 7,7 TRIỆU TẤN Ngày 4.12, Hiệp hội Lương thực Việt Nam (VFA) tổ chức họp về tình hình xuất khẩu gạo."
1,0,3,0,3,0,"HOÀN THIỆN QUY CHẾ HỖ TRỢ TẠM TRỮ LÚA, GẠO TRONG THÁNG 2/2013 Phó Thủ tướng Hoàng Trung Hải chỉ đạo, trong khi chưa ban hành Quy chế hỗ trợ tạm trữ lúa, gạo, việc mua tạm trữ thóc, gạo tiếp tục thực hiện theo cơ chế hiện nay."
1,0,0,0,0,0,"AGROINFO CÔNG BỐ ""BÁO CÁO THƯỜNG NIÊN NGÀNH HÀNG LÚA GẠO VIỆT NAM 2012 VÀ TRIỂN VỌNG 2013 "" Báo cáo thường niên ngành hàng lúa gạo Việt Nam 2012 và triển vọng 2013 đưa ra những phân tích toàn diện và cập nhật các yếu tố ảnh hưởng đến thị trường lúa gạo trong nước, thế giới năm 2012 và triển vọng thị trường trong năm 2013."
1,0,0,0,0,0,NIÊN VỤ 2012-13 THÁI LAN SẼ VƯỢT ẤN ĐỘ TRỞ THÀNH NƯỚC XUẤT KHẨU GẠO LỚN NHẤT TG Dự báo trong niên vụ 2012-13 Thái lan sẽ vượt Ấn Độ trở thành nước xuất khẩu gạo lớn nhất thế giới nhờ xuất khẩu gạo dự trữ.
1,0,0,0,0,0,"VFA: NĂM 2013, DỰ KIẾN XUẤT KHẨU KHOẢNG 7,5 TRIỆU TẤN GẠO Theo báo cáo tổng kết xuất khẩu gạo năm 2012 và phương hướng 2013 của Hiệp hội Lương thực Việt Nam, năm 2013 dự kiến Việt Nam xuất khẩu 7,5 – 7,6 triệu tấn gạo."
1,0,0,1,0,0,"NHẬP KHẨU GẠO CỦA TRUNG QUỐC SẼ GIẢM TRONG NĂM 2013 Trung Quốc là một nước tiêu thụ gạo lớn trên thế giới nhưng theo thống kê của FAO, đến cuối tháng 9/2012, dự trữ gạo của quốc gia này đạt 93.700.000 tấn. Điều này cũng cho thấy, tình hình an ninh lương thực tại nước này đều nằm trong vòng kiểm soát của chính phủ."
1,0,0,0,0,0,"AGROINFO CÔNG BỐ ""BÁO CÁO NGÀNH HÀNG LÚA GẠO VIỆT NAM QUÝ 3/2012"" Báo cáo ngành hàng lúa gạo Việt Nam quý 3/2012 đưa ra những phân tích toàn diện và cập nhật các yếu tố ảnh hưởng đến thị trường lúa gạo trong nước, thế giới 9 tháng đầu năm 2012 và triển vọng thị trường những tháng tiếp theo trong năm 2012."
1,0,1,0,0,0,"RÚT giấy chứng nhận NẾU DN KHÔNG LÀM ĐÚNG CÁC ĐIỀU KIỆN VỀ KINH DOANH XUẤT KHẨU GẠO Bộ Công thương cần rà soát, kiểm tra chặt chẽ và kiên quyết rút giấy chứng nhận đối với thương nhân không duy trì đúng các điều kiện về kinh doanh xuất khẩu gạo theo quy định tại Nghị định số 109 của Chính phủ."
1,0,1,0,0,0,"BANGLADESH CÓ THỂ NHẬP KHẨU GẠO ĐỂ TĂNG LƯỢNG DỰ TRỮ . Cơ quan Quản lý lương thực và dịch bệnh Bangladesh cho biết chính phủ nước này đang theo dõi chặt tình hình sản xuất lương thực tại những khu vực sản xuất gạo và có thể lựa chọn nhập khẩu gạo từ Việt Nam, Thái Lan và Ấn Độ nhằm tăng lượng dự trữ lương thực."
1,0,0,0,0,0,"AGROINFO CÔNG BỐ “BÁO CÁO NGÀNH HÀNG LÚA GẠO VIỆT NAM 6 THÁNG ĐẦU NĂM 2012” Báo cáo ngành hàng lúa gạo Việt Nam 6 tháng đầu năm 2012 đưa ra những phân tích toàn diện và cập nhật các yếu tố ảnh hưởng đến thị trường lúa gạo trong nước, thế giới 6 tháng đầu năm 2012 và triển vọng thị trường những tháng tiếp theo trong năm 2012."
1,3,0,0,0,0,"ĐỒNG BẰNG SÔNG CỬU LONG: GIÁ LÚA GẠO TĂNG Hiện giá nhiều loại lúa và gạo nguyên liệu xuất khẩu tại ĐBSCL tăng 100 - 200 đồng/kg so với tháng trước.
"
1,0,1,0,3,0,NGHỊCH LÝ GIÁ THÀNH SẢN XUẤT VÀ GIÁ SÀN Giá thành sản xuất mà Bộ Tài chính đưa ra thấp hơn nhiều so với chi phí nông dân phải bỏ ra thật sự.
1,0,0,0,0,0,"PAKISTAN, ẤN ĐỘ TRONG NĂM 2012 XUẤT KHẨU GẠO SẼ TĂNG 32% Theo dự báo của Hội đồng ngũ cốc quốc tế (IGC) xuất khẩu gạo trong năm 2012 của Pakistan và Ấn Độ sẽ tăng trưởng 32%."
1,0,0,0,0,0,"XUẤT KHẨU GẠO VẪN ĐẦY RỦI RO Ông Nguyễn Trí Ngọc, Cục trưởng Cục Trồng trọt, Bộ Nông nghiệp và Phát triển nông thôn trao đổi với phóng viên Báo Đầu tư về những khó khăn trong xuất khẩu gạo hiện nay."
1,0,0,0,0,0,"MYANMAR GIA TĂNG XUẤT KHẨU GẠO Bộ thương mại Myanmar cho biết mỗi năm nước này sản xuất được 27,17 triệu tấn thóc , tương đương khoảng 13-14 triệu tấn gạo."
1,0,0,0,0,2,"INDONEXIA GIẢM LƯỢNG GẠO NHẬP KHẨU Theo Bộ Nông Nghiệp Hoa Kỳ (USDA) dự báo nhập khẩu gạo của Indonexia năm 2011- 2012 sẽ giảm xuống do thời tiết thuận lợi đã tạo điều kiện cho sản lượng trong nước, giảm lượng gạo mà cơ quan Hậu cần Quốc gia Indonexia ( Bulog) cần nhập khẩu."
1,0,0,0,0,0,"LÚA IR 50404 “LẬT KÈO” Giữa tháng 4-2012, khi Hiệp hội Lương thực Việt Nam (VFA) thông báo hoàn thành chỉ tiêu mua tạm trữ 1 triệu tấn gạo, nhiều địa phương ở ĐBSCL cũng sắp kết thúc vụ mùa lúa đông-xuân. Điều trớ trêu là cùng thời điểm này, lúa IR 50404 lại làm cú “lật kèo” trái khoáy!"
1,0,2,0,0,0,"ĐÃ KÝ HỢP ĐỒNG XUẤT KHẨU 3,2 TRIỆU TẤN GẠO Đến nay Việt Nam đã ký được hợp đồng xuất khẩu 3,2 triệu tấn gạo, chủ yếu xuất khẩu sang các nước như Philippines, Indonesia, Trung Quốc, Malaysia…"
1,0,0,3,0,0,"DỒN DẬP HỢP ĐỒNG XUẤT KHẨU GẠO Động thái nhập khẩu mạnh mẽ của Trung Quốc, Hong Kong và biến chuyển từ Philippines, Malaysia đã khơi thông dòng chảy đang bế tắc cho xuất khẩu gạo."
1,3,0,0,0,0,"KÝ HỢP ĐỒNG XUẤT KHẨU 2,6 TRIỆU TẤN GẠO Ngày 21-3, ông Trương Thanh Phong, Tổng Giám đốc Tổng Công ty Lương thực miền Nam, kiêm Chủ tịch Hiệp hội Lương thực Việt Nam (VFA) cho biết, sau 5 ngày đầu triển khai việc tạm trữ, các doanh nghiệp đã mua được khoảng 200.000 tấn gạo, nhờ đó giá lúa trên thị trường tăng thêm 300 - 400 đồng/kg tùy loại. Trong đó, lúa khô loại thường như IR50404 lên 5.400 - 5.500 đồng/kg; giá lúa chất lượng cao lên 5.700 - 5.800 đồng/kg, có loại lên 6.000 đồng/kg."
1,0,1,0,0,0,"PHILIPPINES XEM XÉT NHẬP GẠO VN HOẶC CAMPUCHIA Ngày 14/3, Bộ Nông nghiệp Philippines cho biết nước này có thể thực hiện 1/4 kế hoạch nhập khẩu gạo năm nay thông qua một thỏa thuận giữa các chính phủ."
1,0,0,1,0,0,"XUẤT KHẨU GẠO BẤT LỢI DO CẠNH TRANH Ngày 25-3, Trung tâm Tin học và Thống kê (Bộ NN&PTNT) cho biết, xuất khẩu gạo 3 tháng đầu năm đạt 1,3 triệu tấn, kim ngạch trên 680 triệu USD, giảm trên 32% về lượng và gần 30% về giá trị so cùng kỳ năm trước."
1,0,0,0,0,0,"VIỆT NAM CÓ THỂ VƯỢT THÁI LAN VỀ XUẤT KHẨU GẠO Một trong những yếu tố giúp Việt Nam có thể trở thành nhà xuất khẩu gạo hàng đầu thế giới, vượt Thái Lan đó là Trung Quốc ngày càng mua nhiều gạo của Việt Nam."
1,0,1,0,0,0,"QUYẾT ĐỊNH MUA TẠM TRỮ 1 TRIỆU TẤN GẠO Thủ tướng Chính phủ vừa có Quyết định mua tạm trữ thóc, gạo vụ Đông Xuân 2011 - 2012 theo đề nghị của Bộ NN&PTNT."
1,0,1,0,0,0,"GẠO VIỆT XUẤT SANG TRUNG QUỐC TĂNG MẠNH Từ 15/3 đến nay, thị trường lúa gạo chuyển biến tích cực là nhờ vào chủ trương thu mua tạm trữ 1 triệu tấn gạo. Đặc biệt, có 88 doanh nghiệp thành viên của Hiệp hội lương thực Việt Nam tham gia mua tạm trữ gạo đã tạo tâm lý thúc đẩy khách hàng tăng mua, nhất là các thương nhân Trung Quốc."
1,0,0,0,0,0,"NÂNG CAO VỊ THẾ HẠT GẠO VIỆT NAM Việt Nam, hơn 22 năm trước, vẫn còn là một quốc gia thiếu đói. Bằng chính sức mình và chủ trương đổi mới nông nghiệp sáng suốt của Đảng, chỉ một năm sau đó nước ta bắt đầu xuất khẩu gạo, và hiện giờ đã trở thành nước xuất khẩu gạo quan trọng trên thế giới. Nếu tính mốc lịch sử từ khi Nguyễn Hữu Cảnh vào khai khẩn phương Nam, đến năm 1999 (đứng thứ nhì thế giới sau 10 năm xuất khẩu gạo), quãng thời gian ấy ngót ngét 300 năm. Hạt lúa đã trải qua một quá trình dài, cay đắng và máu lửa để hiên ngang như dòng chảy của lịch sử dân tộc. Khi dân số thế giới chạm mốc 7 tỷ người, lương thực trở thành vấn đề quan trọng toàn cầu, vị thế của cây lúa hạt gạo Việt Nam càng được khẳng định, đòi hỏi sự nâng chất cần thiết để giữ vững “ngôi vị” trong quá trình cạnh tranh quyết liệt."
1,3,0,0,0,0,GIÁ GẠO XK CHÂU Á NHÍCH LÊN SAU THÔNG BÁO CỦA INDONESIA Thị trường gạo thế giới tuần qua sôi động nhẹ trở lại sau mấy tuần liên tiếp giảm. Thông tin Indonesia sẽ mua 2 triệu tấn gạo trong năm 2012 được xem là luồng gió mới thổi vào thị trường gạo châu Á.
1,0,0,0,0,0,"ĐBSCL XUẤT KHẨU 290.000 TẤN GẠO Tổng trị giá lượng gạo xuất khẩu này đạt 165,6 triệu USD."
1,3,3,0,0,0,THÁI LAN: BỘ SẼ CAN THIỆP NẾU GIÁ GẠO ĐÓNG TÚI CAO Vụ nội thương của Bộ Thương mại Thái Lan đã sẵn sàng bán gạo đóng túi cờ xanh rẻ hơn giá thị trường nếu giá gạo đóng túi tăng tiếp.
1,1,0,0,0,0,"THỊ TRƯỜNG GẠO CHÂU Á: KHÁCH HÀNG HƯỚNG TỚI ẤN ĐỘ Giá gạo Ấn Độ giảm trong tuần qua và tiếp tục thấp hơn nhiều so với gạo Thái Lan và Việt Nam, khiến Ấn Độ vẫn là nước duy nhất ký được hợp đồng xuất khẩu lúc này."
1,0,0,2,0,0,"XUẤT KHẨU GẠO ĐANG GIẢM MẠNH Bộ NN&PTNT vừa dự báo, năm nay lượng gạo dư thừa sau cân đối cung cầu khoảng 7,3 triệu tấn; đồng thời đề nghị Bộ Công Thương phối hợp điều hành xuất khẩu gạo, trong bối cảnh xuất khẩu mặt hàng này đang sụt giảm mạnh."
1,0,0,0,2,0,"XUẤT KHẨU GẠO CẤP THẤP CHỈ CÓ KỊCH BẢN XẤU Hiệp hội Lương thực Việt Nam (VFA) cho biết từ đầu năm đến nay chỉ mới xuất khẩu được trên 400.000 tấn nhưng chủ yếu là gạo cao cấp, gạo thơm; còn dòng gạo cấp thấp, nhất là gạo 25% tấm không có được hợp đồng nào."
1,0,0,0,1,0,"SẢN LƯỢNG GẠO CỦA PHILIPPINE SẼ TĂNG 2,7% Dự báo sản lượng gạo Philippine sẽ tăng 2,7% trong nửa đầu năm 2012 do mở rộng diện tích trồng lúa và đề xuất của nước này sẽ không nhập khẩu gạo trong năm nay."
1,0,0,0,0,0,"AGROINFO PHÁT HÀNH ""BÁO CÁO THƯỜNG NIÊN NGÀNH HÀNG LÚA GẠO VIỆT NAM 2011 VÀ TRIỂN VỌNG 2012"" AGROINFO xin giới thiệu đến Qúy độc giả “Báo cáo thường niên ngành hàng lúa gạo Việt Nam 2011 và triển vọng 2012”."
1,0,0,1,0,0,"XUẤT KHẨU GẠO SẼ GẶP NHIỀU KHÓ KHĂN Hiệp hội Lương thực Việt Nam (VFA) cho biết, lũy kế xuất khẩu gạo từ ngày 1/1 đến ngày 9/2 đạt 322.422 tấn, dự báo xuất khẩu gạo trong quý I và quý II đạt khoảng 3,5 triệu tấn. Cả năm dự kiến xuất khẩu khoảng 6,5 triệu tấn, với kim ngạch 3 tỷ USD, giảm lần lượt 9,72% và 18,92% so với năm 2011."
1,0,1,0,0,0,MUA TẠM TRỮ 1 TRIỆU TẤN GẠO VỤ ĐÔNG XUÂN VFA đề nghị Chính phủ giao 2-3 ngân hàng lớn cho doanh nghiệp vay để mua tạm trữ.
1,0,0,0,0,0,"SỚM CÓ GIẢI PHÁP TIÊU THỤ LÚA GẠO Hiện nay, ĐBSCL đang bắt đầu thu hoạch lúa đông - xuân sớm. Lúa IR 50404 khu vực Cà Mau, Sóc Trăng, Bạc Liêu… dao động ở mức 5.500 - 5.700 đồng/kg (giảm hơn 200 đồng/kg so hạ tuần tháng 12 năm ngoái)."
1,1,0,0,0,0,GIÁ LÚA GIẢM MẠNH Giá lúa khô thu mua tại các kho ở khu vực phía nam hiện nay phổ biến ở mức 5.950 - 6.050 đồng/kg lúa thường; lúa hạt dài 6.050 - 6.150 đồng/kg (giảm khoảng 1.300 đồng/kg so với hồi đầu tháng 12-2011).
1,0,0,0,1,0,"XUẤT KHẨU GẠO: NHÌN LẠI NĂM NAY, LO VỀ NĂM TỚI Xuất khẩu gạo năm 2011 chỉ còn phải chờ thêm ít ngày để chốt lại các mốc kỷ lục mới. Số liệu đến cuối tháng 11/2011, Việt Nam đã có sản lượng gạo xuất khẩu vượt cả năm đỉnh cao trước đó, với tốc độ tăng trưởng kim ngạch ở mức gần gấp hai cùng kỳ năm ngoái."
1,0,0,0,0,0,KÝ MỚI HỢP ĐỒNG BÁN 300.000 TẤN GẠO CHO INDONESIA Thời gian giao hàng từ tháng 12 năm nay đến tháng 2-2012.
1,0,0,0,2,0,"NĂM 2012: ĐƯA GẠO THƠM TÌM THỊ TRƯỜNG MỚI Gạo thơm chất lượng là chìa khóa giúp doanh nghiệp xuất khẩu gạo Việt Nam chiếm lĩnh các thị trường mới như Mỹ, Úc, châu Âu."
1,0,1,0,0,0,"GIÁ SÀN GẠO XUẤT KHẨU TĂNG THÊM 10USD/TẤN Đây là lần điều chỉnh giá sàn gạo xuất khẩu thứ 8 trong năm nay của VFA. Lần điều chỉnh giá sàn gần đây nhất là ngày 24/3.

"
1,0,0,0,0,0,"XUẤT KHẨU GẠO: KHUNG GIÁ SÀN SẼ LÀ “HÀNG RÀO THÉP”? Thời gian gần đây có một số doanh nghiệp xuất khẩu gạo trong nước đã “xé rào"" chào giá thấp tới thị trường Malaysia loại gạo 5% tấm họ với giá 460 USD/tấn."
